Dep,Nom Ville,Nombre de policiers municipaux,Nombre d ASVP,Nombre de gardes-champêtres,Nombre de chiens de patrouille de police municipale,Numero Departement,Numero Departement x Nom Ville,CODGEO,Année,Nombre d habitants,Nom Département
nan,CANCALE,2,1.0,0,0,35,35CANCALE,35049,2016,0.0,0
nan,CESSON SEVIGNE,9,0.0,0,0,35,35CESSON SEVIGNE,35051,2016,0.0,0
nan,CHANTEPIE,3,0.0,0,0,35,35CHANTEPIE,35055,2016,0.0,0
nan,CHARTRES DE BRETAGNE,1,0.0,0,0,35,35CHARTRES DE BRETAGNE,35066,2016,0.0,0
nan,CHATEAUBOURG,1,0.0,0,0,35,35CHATEAUBOURG,35068,2016,0.0,0
nan,COMBOURG,0,0.0,1,0,35,35COMBOURG,35085,2016,0.0,0
nan,DINARD,17,2.0,0,1,35,35DINARD,35093,2016,0.0,0
nan,GUICHEN,1,0.0,0,0,35,35GUICHEN,35126,2016,0.0,0
nan,HERMITAGE,1,0.0,0,0,35,35HERMITAGE,35131,2016,0.0,0
nan,JANZE,1,1.0,0,0,35,35JANZE,35136,2016,0.0,0
nan,LAILLE,1,0.0,0,0,35,35LAILLE,35139,2016,0.0,0
nan,LIFFRE,3,0.0,0,0,35,35LIFFRE,35152,2016,0.0,0
nan,LOUVIGNE DU DESERT,1,0.0,0,0,35,35LOUVIGNE DU DESERT,35162,2016,0.0,0
nan,MONTAUBAN DE BRETAGNE,1,0.0,0,0,35,35MONTAUBAN DE BRETAGNE,35184,2016,0.0,0
nan,MORDELLES,2,0.0,0,0,35,35MORDELLES,35196,2016,0.0,0
nan,NOYAL SUR VILAINE,1,0.0,0,0,35,35NOYAL SUR VILAINE,35207,2016,0.0,0
nan,PACE,2,1.0,0,0,35,35PACE,35210,2016,0.0,0
nan,PLEURTUIT,1,1.0,0,0,35,35PLEURTUIT,35228,2016,0.0,0
nan,REDON,5,0.0,0,0,35,35REDON,35236,2016,0.0,0
nan,RHEU,2,0.0,0,0,35,35RHEU,35240,2016,0.0,0
nan,RICHARDAIS,1,1.0,0,0,35,35RICHARDAIS,35241,2016,0.0,0
nan,SAINT BRIAC SUR MER,1,0.0,0,0,35,35SAINT BRIAC SUR MER,35256,2016,0.0,0
nan,SAINT GREGOIRE,3,1.0,0,0,35,35SAINT GREGOIRE,35278,2016,0.0,0
nan,SAINT MEEN LE GRAND,1,1.0,0,0,35,35SAINT MEEN LE GRAND,35297,2016,0.0,0
nan,THORIGNE FOUILLARD,2,0.0,0,0,35,35THORIGNE FOUILLARD,35334,2016,0.0,0
nan,VERN SUR SEICHE,1,1.0,0,0,35,35VERN SUR SEICHE,35352,2016,0.0,0
nan,VITRE,10,2.0,0,0,35,35VITRE,35360,2016,0.0,0
nan,FOUGERES,2,0.0,0,0,35,35FOUGERES,35115,2016,0.0,0
nan,SAINT MALO,42,4.0,0,4,35,35SAINT MALO,35288,2016,0.0,0
nan,RENNES,62,20.0,0,0,35,35RENNES,35238,2016,0.0,0
Indre (36),CHATEAUROUX,24,5.0,0,0,36,36CHATEAUROUX,36044,2016,0.0,0
Chateauroux,ARGENTON SUR CREUSE,2,1.0,0,0,36,36ARGENTON SUR CREUSE,36006,2016,0.0,0
nan,POINCONNET,1,0.0,0,0,36,36POINCONNET,36159,2016,0.0,0
nan,BLANC,2,0.0,0,0,36,36BLANC,36018,2016,0.0,0
nan,LEVROUX,1,0.0,0,0,36,36LEVROUX,36093,2016,0.0,0
nan,ISSOUDUN,2,1.0,0,0,36,36ISSOUDUN,36088,2016,0.0,0
nan,VALENCAY,1,0.0,0,0,36,36VALENCAY,36228,2016,0.0,0
nan,VATAN,0,3.0,0,0,36,36VATAN,36230,2016,0.0,0
nan,CHATRE,1,0.0,1,0,36,36CHATRE,36046,2016,0.0,0
nan,BUZANCAIS,3,0.0,0,0,36,36BUZANCAIS,36031,2016,0.0,0
Indre-et-Loire (37),AMBOISE,7,1.0,0,0,37,37AMBOISE,37003,2016,0.0,0
Tours,AVOINE,1,1.0,0,0,37,37AVOINE,37011,2016,0.0,0
nan,AZAY LE RIDEAU,0,1.0,1,0,37,37AZAY LE RIDEAU,37014,2016,0.0,0
nan,AZAY SUR CHER,1,0.0,0,0,37,37AZAY SUR CHER,37015,2016,0.0,0
nan,BALLAN MIRE,2,0.0,0,0,37,37BALLAN MIRE,37018,2016,0.0,0
nan,BEAULIEU LES LOCHES,1,0.0,0,0,37,37BEAULIEU LES LOCHES,37020,2016,0.0,0
nan,BLERE,2,2.0,0,0,37,37BLERE,37027,2016,0.0,0
nan,BOURGUEIL,2,0.0,0,0,37,37BOURGUEIL,37031,2016,0.0,0
nan,CHAMBRAY LES TOURS,4,0.0,0,0,37,37CHAMBRAY LES TOURS,37050,2016,0.0,0
nan,CHATEAU RENAULT,3,0.0,0,0,37,37CHATEAU RENAULT,37063,2016,0.0,0
nan,CHINON,4,0.0,0,0,37,37CHINON,37072,2016,0.0,0
nan,CHOUZE SUR LOIRE,1,0.0,0,0,37,37CHOUZE SUR LOIRE,37074,2016,0.0,0
nan,CINQ MARS LA PILE,1,0.0,0,0,37,37CINQ MARS LA PILE,37077,2016,0.0,0
nan,DESCARTES,1,0.0,0,0,37,37DESCARTES,37115,2016,0.0,0
nan,FONDETTES,4,0.0,0,0,37,37FONDETTES,37109,2016,0.0,0
nan,JOUE LES TOURS,27,3.0,0,0,37,37JOUE LES TOURS,37122,2016,0.0,0
nan,LANGEAIS,3,0.0,0,0,37,37LANGEAIS,37123,2016,0.0,0
nan,VILLE AUX DAMES,2,0.0,0,0,37,37VILLE AUX DAMES,37273,2016,0.0,0
nan,LIGUEIL,1,0.0,0,0,37,37LIGUEIL,37130,2016,0.0,0
nan,LOCHES,4,2.0,0,0,37,37LOCHES,37132,2016,0.0,0
nan,LUYNES,1,1.0,0,0,37,37LUYNES,37139,2016,0.0,0
nan,MONNAIE,1,0.0,0,0,37,37MONNAIE,37153,2016,0.0,0
nan,MONTBAZON,1,1.0,0,0,37,37MONTBAZON,37154,2016,0.0,0
nan,MONTS,3,0.0,0,0,37,37MONTS,37159,2016,0.0,0
nan,NEUILLE PONT PIERRE,1,0.0,0,0,37,37NEUILLE PONT PIERRE,37167,2016,0.0,0
nan,NOTRE DAME D OE,1,0.0,0,0,37,37NOTRE DAME D OE,37172,2016,0.0,0
nan,RICHE,3,2.0,0,0,37,37RICHE,37195,2016,0.0,0
nan,RICHELIEU,1,0.0,0,0,37,37RICHELIEU,37196,2016,0.0,0
nan,SAINT AVERTIN,4,0.0,0,0,37,37SAINT AVERTIN,37208,2016,0.0,0
nan,SAINT CYR SUR LOIRE,3,0.0,0,0,37,37SAINT CYR SUR LOIRE,37214,2016,0.0,0
nan,SAINT MARTIN LE BEAU,0,2.0,0,0,37,37SAINT MARTIN LE BEAU,37225,2016,0.0,0
nan,SAINTE MAURE DE TOURAINE,1,1.0,0,0,37,37SAINTE MAURE DE TOURAINE,37226,2016,0.0,0
nan,SAINT PIERRE DES CORPS,5,1.0,0,0,37,37SAINT PIERRE DES CORPS,37233,2016,0.0,0
nan,TOURS,90,28.0,0,5,37,37TOURS,37261,2016,0.0,0
nan,VEIGNE,2,1.0,0,0,37,37VEIGNE,37266,2016,0.0,0
nan,VERETZ,1,0.0,0,0,37,37VERETZ,37267,2016,0.0,0
nan,ALLEVARD,1,0.0,0,0,38,38ALLEVARD,38006,2016,0.0,0
nan,AUTRANS MEAUDRE EN VERCORS,0,1.0,1,0,38,38AUTRANS MEAUDRE EN VERCORS,38225,2016,0.0,0
nan,BATIE MONTGASCON,0,1.0,0,0,38,38BATIE MONTGASCON,38029,2016,0.0,0
nan,BERNIN,2,0.0,0,0,38,38BERNIN,38039,2016,0.0,0
nan,BILIEU,0,0.0,1,0,38,38BILIEU,38043,2016,0.0,0
nan,BOURGOIN JALLIEU,10,6.0,0,0,38,38BOURGOIN JALLIEU,38053,2016,0.0,0
nan,BRIE ET ANGONNES,1,0.0,0,0,38,38BRIE ET ANGONNES,38059,2016,0.0,0
nan,BUISSIERE,0,0.0,1,0,38,38BUISSIERE,38062,2016,0.0,0
nan,CHAMP SUR DRAC,1,0.0,0,0,38,38CHAMP SUR DRAC,38071,2016,0.0,0
nan,CHAPAREILLAN,0,0.0,1,0,38,38CHAPAREILLAN,38075,2016,0.0,0
nan,CHARANTONNAY,0,0.0,1,0,38,38CHARANTONNAY,38081,2016,0.0,0
nan,CHATTE,1,0.0,0,0,38,38CHATTE,38095,2016,0.0,0
nan,CHAVANOZ,1,0.0,0,0,38,38CHAVANOZ,38097,2016,0.0,0
nan,CHIRENS,1,0.0,0,0,38,38CHIRENS,38105,2016,0.0,0
nan,CLAIX,2,0.0,0,0,38,38CLAIX,38111,2016,0.0,0
nan,CORENC,1,0.0,0,0,38,38CORENC,38126,2016,0.0,0
nan,COTE SAINT ANDRE,2,0.0,0,0,38,38COTE SAINT ANDRE,38130,2016,0.0,0
nan,CREMIEU,2,0.0,0,0,38,38CREMIEU,38138,2016,0.0,0
nan,CROLLES,5,0.0,0,0,38,38CROLLES,38140,2016,0.0,0
nan,DIEMOZ,0,0.0,1,0,38,38DIEMOZ,38144,2016,0.0,0
nan,ECHIROLLES,17,4.0,0,0,38,38ECHIROLLES,38151,2016,0.0,0
nan,EYBENS,7,0.0,0,0,38,38EYBENS,38158,2016,0.0,0
nan,ISLE D ABEAU,12,0.0,0,0,38,38ISLE D ABEAU,38193,2016,0.0,0
nan,IZEAUX,1,0.0,0,0,38,38IZEAUX,38194,2016,0.0,0
nan,JANNEYRIAS,1,0.0,0,0,38,38JANNEYRIAS,38197,2016,0.0,0
nan,JARCIEU,0,0.0,1,0,38,38JARCIEU,38198,2016,0.0,0
nan,LANS EN VERCORS,1,0.0,0,0,38,38LANS EN VERCORS,38205,2016,0.0,0
nan,MARCILLOLES,1,0.0,1,0,38,38MARCILLOLES,38218,2016,0.0,0
nan,MEYLAN,7,0.0,0,0,38,38MEYLAN,38229,2016,0.0,0
nan,MOIRANS,4,0.0,0,0,38,38MOIRANS,38239,2016,0.0,0
nan,MONESTIER DE CLERMONT,1,0.0,0,0,38,38MONESTIER DE CLERMONT,38242,2016,0.0,0
nan,MONT DE LANS,3,4.0,0,0,38,38MONT DE LANS,38253,2016,0.0,0
nan,MORESTEL,1,0.0,1,0,38,38MORESTEL,38261,2016,0.0,0
nan,MURE,3,0.0,0,0,38,38MURE,38269,2016,0.0,0
nan,OYTIER SAINT OBLAS,1,0.0,0,0,38,38OYTIER SAINT OBLAS,38288,2016,0.0,0
nan,PEAGE DE ROUSSILLON,3,1.0,0,0,38,38PEAGE DE ROUSSILLON,38298,2016,0.0,0
nan,PONTCHARRA,2,0.0,0,0,38,38PONTCHARRA,38314,2016,0.0,0
nan,PONT DE BEAUVOISIN,1,0.0,0,0,38,38PONT DE BEAUVOISIN,38315,2016,0.0,0
nan,PONT DE CHERUY,2,1.0,0,0,38,38PONT DE CHERUY,38316,2016,0.0,0
nan,PONT DE CLAIX,6,0.0,0,0,38,38PONT DE CLAIX,38317,2016,0.0,0
nan,RIVES,2,2.0,0,0,38,38RIVES,38337,2016,0.0,0
nan,ROCHES DE CONDRIEU,0,1.0,0,0,38,38ROCHES DE CONDRIEU,38340,2016,0.0,0
nan,ROUSSILLON,4,2.0,0,0,38,38ROUSSILLON,38344,2016,0.0,0
nan,RUY MONTCEAU,0,0.0,1,0,38,38RUY MONTCEAU,38348,2016,0.0,0
nan,SAINT ANDRE LE GAZ,1,1.0,0,0,38,38SAINT ANDRE LE GAZ,38357,2016,0.0,0
nan,SAINT CHEF,1,0.0,0,0,38,38SAINT CHEF,38374,2016,0.0,0
nan,SAINT CLAIR DU RHONE,1,0.0,0,0,38,38SAINT CLAIR DU RHONE,38378,2016,0.0,0
nan,SAINT EGREVE,6,1.0,0,0,38,38SAINT EGREVE,38382,2016,0.0,0
nan,SAINT ETIENNE DE SAINT GEOIRS,1,1.0,0,0,38,38SAINT ETIENNE DE SAINT GEOIRS,38384,2016,0.0,0
nan,SAINT GEORGES D ESPERANCHE,1,0.0,0,0,38,38SAINT GEORGES D ESPERANCHE,38389,2016,0.0,0
nan,SAINT ISMIER,1,0.0,0,0,38,38SAINT ISMIER,38397,2016,0.0,0
nan,SAINT LAURENT DU PONT,1,0.0,0,0,38,38SAINT LAURENT DU PONT,38412,2016,0.0,0
nan,SAINT MARCELLIN,4,1.0,0,0,38,38SAINT MARCELLIN,38416,2016,0.0,0
nan,SAINT MARTIN D HERES,14,1.0,0,0,38,38SAINT MARTIN D HERES,38421,2016,0.0,0
nan,SAINT MARTIN D URIAGE,5,0.0,0,0,38,38SAINT MARTIN D URIAGE,38422,2016,0.0,0
nan,SAINT MARTIN LE VINOUX,1,1.0,0,0,38,38SAINT MARTIN LE VINOUX,38423,2016,0.0,0
nan,SAINT MAURICE L EXIL,3,0.0,0,0,38,38SAINT MAURICE L EXIL,38425,2016,0.0,0
nan,SAINT NAZAIRE LES EYMES,1,0.0,0,0,38,38SAINT NAZAIRE LES EYMES,38431,2016,0.0,0
nan,SAINT QUENTIN FALLAVIER,3,0.0,0,0,38,38SAINT QUENTIN FALLAVIER,38449,2016,0.0,0
nan,SEREZIN DE LA TOUR,0,1.0,0,0,38,38SEREZIN DE LA TOUR,38481,2016,0.0,0
nan,SEYSSINET PARISET,4,0.0,0,0,38,38SEYSSINET PARISET,38485,2016,0.0,0
nan,SEYSSINS,2,0.0,0,0,38,38SEYSSINS,38486,2016,0.0,0
nan,SUSVILLE,0,0.0,1,0,38,38SUSVILLE,38499,2016,0.0,0
nan,TIGNIEU JAMEYZIEU,2,2.0,0,0,38,38TIGNIEU JAMEYZIEU,38507,2016,0.0,0
nan,TOUR DU PIN,4,1.0,0,0,38,38TOUR DU PIN,38509,2016,0.0,0
nan,TREPT,0,1.0,0,0,38,38TREPT,38515,2016,0.0,0
nan,TRONCHE,2,1.0,0,0,38,38TRONCHE,38516,2016,0.0,0
nan,TULLINS,2,0.0,0,0,38,38TULLINS,38517,2016,0.0,0
nan,VAULNAVEYS LE BAS,1,0.0,0,0,38,38VAULNAVEYS LE BAS,38528,2016,0.0,0
nan,VERSOUD,2,0.0,0,0,38,38VERSOUD,38538,2016,0.0,0
nan,VEUREY VOROIZE,1,0.0,0,0,38,38VEUREY VOROIZE,38540,2016,0.0,0
nan,VILLARD DE LANS,3,0.0,0,0,38,38VILLARD DE LANS,38548,2016,0.0,0
nan,VILLETTE DE VIENNE,0,1.0,0,0,38,38VILLETTE DE VIENNE,38558,2016,0.0,0
nan,VOIRON,6,7.0,0,0,38,38VOIRON,38563,2016,0.0,0
nan,VOREPPE,3,0.0,0,0,38,38VOREPPE,38565,2016,0.0,0
Jura (39),ABERGEMENT LA RONCE,1,0.0,0,0,39,39ABERGEMENT LA RONCE,39001,2016,0.0,0
Lons le Saunier,ARBOIS,2,0.0,0,0,39,39ARBOIS,39013,2016,0.0,0
nan,BLETTERANS,0,1.0,0,0,39,39BLETTERANS,39056,2016,0.0,0
nan,CHAMPAGNOLE,6,0.0,0,0,39,39CHAMPAGNOLE,39097,2016,0.0,0
nan,DOLE,15,0.0,0,0,39,39DOLE,39198,2016,0.0,0
nan,FRAISANS,0,0.0,1,0,39,39FRAISANS,39235,2016,0.0,0
nan,LONS LE SAUNIER,1,3.0,0,0,39,39LONS LE SAUNIER,39300,2016,0.0,0
nan,POLIGNY,3,0.0,0,0,39,39POLIGNY,39434,2016,0.0,0
nan,ROUSSES,1,0.0,0,0,39,39ROUSSES,39470,2016,0.0,0
nan,SAINT AUBIN,1,0.0,0,0,39,39SAINT AUBIN,39476,2016,0.0,0
nan,SAINT CLAUDE,7,2.0,0,0,39,39SAINT CLAUDE,39478,2016,0.0,0
nan,SALINS LES BAINS,2,0.0,0,0,39,39SALINS LES BAINS,39500,2016,0.0,0
nan,TAVAUX,2,0.0,0,0,39,39TAVAUX,39526,2016,0.0,0
Mont de Marsan,BISCARROSSE,9,0.0,0,0,40,40BISCARROSSE,40046,2016,0.0,0
nan,CAPBRETON,5,1.0,0,0,40,40CAPBRETON,40065,2016,0.0,0
nan,DAX,13,1.0,0,0,40,40DAX,40088,2016,0.0,0
nan,GABARRET,1,0.0,0,0,40,40GABARRET,40102,2016,0.0,0
nan,GASTES,1,0.0,0,0,40,40GASTES,40108,2016,0.0,0
nan,HAGETMAU,2,0.0,0,0,40,40HAGETMAU,40119,2016,0.0,0
nan,LABENNE,1,0.0,1,0,40,40LABENNE,40133,2016,0.0,0
nan,LABOUHEYRE,1,0.0,0,0,40,40LABOUHEYRE,40134,2016,0.0,0
nan,LEON,1,0.0,0,0,40,40LEON,40150,2016,0.0,0
nan,PEYREHORADE,1,1.0,0,0,40,40PEYREHORADE,40224,2016,0.0,0
nan,RION DES LANDES,1,0.0,0,0,40,40RION DES LANDES,40243,2016,0.0,0
nan,SAINT GEOURS DE MAREMNE,1,0.0,0,0,40,40SAINT GEOURS DE MAREMNE,40261,2016,0.0,0
nan,SAINT PAUL LES DAX,3,0.0,0,0,40,40SAINT PAUL LES DAX,40279,2016,0.0,0
nan,SAINT SEVER,2,0.0,0,0,40,40SAINT SEVER,40282,2016,0.0,0
nan,SAINT VINCENT DE TYROSSE,3,0.0,0,0,40,40SAINT VINCENT DE TYROSSE,40284,2016,0.0,0
nan,SEIGNOSSE,3,1.0,0,0,40,40SEIGNOSSE,40296,2016,0.0,0
nan,SOORTS HOSSEGOR,5,0.0,0,0,40,40SOORTS HOSSEGOR,40304,2016,0.0,0
nan,SOUSTONS,5,1.0,0,0,40,40SOUSTONS,40310,2016,0.0,0
nan,TARNOS,8,1.0,0,0,40,40TARNOS,40312,2016,0.0,0
nan,TARTAS,1,3.0,0,0,40,40TARTAS,40313,2016,0.0,0
nan,VIELLE SAINT GIRONS,1,0.0,0,0,40,40VIELLE SAINT GIRONS,40326,2016,0.0,0
nan,VILLENEUVE DE MARSAN,1,0.0,0,0,40,40VILLENEUVE DE MARSAN,40331,2016,0.0,0
(41) Blois,BLOIS,33,6.0,0,0,41,41BLOIS,41018,2016,0.0,0
nan,CHAILLES,1,0.0,0,0,41,41CHAILLES,41032,2016,0.0,0
nan,CHAUSSEE SAINT VICTOR,1,0.0,0,0,41,41CHAUSSEE SAINT VICTOR,41047,2016,0.0,0
nan,CHEMERY,0,0.0,1,0,41,41CHEMERY,41049,2016,0.0,0
nan,CONTRES,1,1.0,0,0,41,41CONTRES,41059,2016,0.0,0
nan,COUR CHEVERNY,1,0.0,0,0,41,41COUR CHEVERNY,41067,2016,0.0,0
nan,GIEVRES,1,0.0,0,0,41,41GIEVRES,41097,2016,0.0,0
nan,FERTE IMBAULT,0,0.0,1,0,41,41FERTE IMBAULT,41084,2016,0.0,0
nan,LAMOTTE BEUVRON,1,1.0,1,0,41,41LAMOTTE BEUVRON,41106,2016,0.0,0
nan,MER,2,0.0,1,0,41,41MER,41136,2016,0.0,0
nan,MONTILS,1,0.0,0,0,41,41MONTILS,41147,2016,0.0,0
nan,MONTOIRE SUR LE LOIR,1,0.0,0,0,41,41MONTOIRE SUR LE LOIR,41149,2016,0.0,0
nan,MONTRICHARD,2,0.0,0,0,41,41MONTRICHARD,41151,2016,0.0,0
nan,NOYERS SUR CHER,1,0.0,0,0,41,41NOYERS SUR CHER,41164,2016,0.0,0
nan,ORCAY,0,1.0,0,0,41,41ORCAY,41168,2016,0.0,0
nan,PIERREFITTE SUR SAULDRE,0,0.0,1,0,41,41PIERREFITTE SUR SAULDRE,41176,2016,0.0,0
nan,ROMORANTIN LANTHENAY,1,2.0,0,0,41,41ROMORANTIN LANTHENAY,41194,2016,0.0,0
nan,SAINT AIGNAN,0,2.0,0,0,41,41SAINT AIGNAN,41198,2016,0.0,0
nan,SAINT GERVAIS LA FORET,2,0.0,0,0,41,41SAINT GERVAIS LA FORET,41212,2016,0.0,0
nan,SALBRIS,2,0.0,0,0,41,41SALBRIS,41232,2016,0.0,0
nan,SAVIGNY SUR BRAYE,0,0.0,1,0,41,41SAVIGNY SUR BRAYE,41238,2016,0.0,0
nan,SEIGY,0,0.0,1,0,41,41SEIGY,41239,2016,0.0,0
nan,SELLES SAINT DENIS,1,0.0,0,0,41,41SELLES SAINT DENIS,41241,2016,0.0,0
nan,SELLES SUR CHER,2,0.0,0,0,41,41SELLES SUR CHER,41242,2016,0.0,0
nan,THEILLAY,0,1.0,0,0,41,41THEILLAY,41256,2016,0.0,0
nan,VALLOIRE SUR CISSE,0,0.0,1,0,41,41VALLOIRE SUR CISSE,41055,2016,0.0,0
nan,VENDOME,4,1.0,0,0,41,41VENDOME,41269,2016,0.0,0
nan,VILLEBAROU,1,0.0,0,0,41,41VILLEBAROU,41276,2016,0.0,0
nan,VILLEFRANCHE SUR CHER,1,0.0,0,0,41,41VILLEFRANCHE SUR CHER,41280,2016,0.0,0
nan,VINEUIL,4,0.0,0,0,41,41VINEUIL,41295,2016,0.0,0
Loire (42),ANDREZIEUX BOUTHEON,5,0.0,0,0,42,42ANDREZIEUX BOUTHEON,42005,2016,0.0,0
nan,BONSON,1,0.0,0,0,42,42BONSON,42022,2016,0.0,0
nan,CHARLIEU,1,2.0,0,0,42,42CHARLIEU,42052,2016,0.0,0
nan,CHAMBON FEUGEROLLES,1,2.0,0,0,42,42CHAMBON FEUGEROLLES,42044,2016,0.0,0
nan,CHAZELLES SUR LYON,2,0.0,0,0,42,42CHAZELLES SUR LYON,42059,2016,0.0,0
nan,COTEAU,1,0.0,0,0,42,42COTEAU,42071,2016,0.0,0
nan,FEURS,4,2.0,0,0,42,42FEURS,42094,2016,0.0,0
nan,FIRMINY,0,12.0,0,0,42,42FIRMINY,42095,2016,0.0,0
nan,FOUILLOUSE,1,0.0,0,0,42,42FOUILLOUSE,42097,2016,0.0,0
nan,GENILAC,1,0.0,0,0,42,42GENILAC,42225,2016,0.0,0
nan,GRAND CROIX,1,1.0,0,0,42,42GRAND CROIX,42103,2016,0.0,0
nan,HORME,1,0.0,0,0,42,42HORME,42110,2016,0.0,0
nan,LORETTE,3,0.0,0,1,42,42LORETTE,42123,2016,0.0,0
nan,MONTBRISON,5,0.0,0,0,42,42MONTBRISON,42147,2016,0.0,0
nan,MONTROND LES BAINS,1,0.0,0,0,42,42MONTROND LES BAINS,42149,2016,0.0,0
nan,NOIRETABLE,0,0.0,1,0,42,42NOIRETABLE,42159,2016,0.0,0
nan,PELUSSIN,1,0.0,0,0,42,42PELUSSIN,42168,2016,0.0,0
nan,PERREUX,0,0.0,1,0,42,42PERREUX,42170,2016,0.0,0
nan,REGNY,0,0.0,1,0,42,42REGNY,42181,2016,0.0,0
nan,RICAMARIE,1,1.0,0,0,42,42RICAMARIE,42183,2016,0.0,0
nan,RIORGES,1,0.0,0,0,42,42RIORGES,42184,2016,0.0,0
nan,RIVE DE GIER,6,0.0,0,0,42,42RIVE DE GIER,42186,2016,0.0,0
nan,ROANNE,18,5.0,0,0,42,42ROANNE,42187,2016,0.0,0
nan,ROCHE LA MOLIERE,2,1.0,0,0,42,42ROCHE LA MOLIERE,42189,2016,0.0,0
nan,SORBIERS,1,1.0,0,0,42,42SORBIERS,42302,2016,0.0,0
nan,SAINT BONNET LE CHATEAU,1,0.0,0,0,42,42SAINT BONNET LE CHATEAU,42204,2016,0.0,0
nan,SAINT CHAMOND,17,4.0,0,0,42,42SAINT CHAMOND,42207,2016,0.0,0
nan,SAINT ETIENNE,161,54.0,0,0,42,42SAINT ETIENNE,42218,2016,0.0,0
nan,SAINT GALMIER,3,0.0,0,0,42,42SAINT GALMIER,42222,2016,0.0,0
nan,SAINT HEAND,0,1.0,0,0,42,42SAINT HEAND,42234,2016,0.0,0
nan,SAINT MARTIN LA PLAINE,1,0.0,0,0,42,42SAINT MARTIN LA PLAINE,42259,2016,0.0,0
nan,SAINT PAUL EN JAREZ,1,0.0,0,0,42,42SAINT PAUL EN JAREZ,42271,2016,0.0,0
nan,SURY LE COMTAL,2,0.0,0,1,42,42SURY LE COMTAL,42304,2016,0.0,0
nan,TALAUDIERE,2,1.0,0,0,42,42TALAUDIERE,42305,2016,0.0,0
nan,UNIEUX,1,1.0,0,0,42,42UNIEUX,42316,2016,0.0,0
Le Puy en Velay,BAS EN BASSET,0,0.0,1,0,43,43BAS EN BASSET,43020,2016,0.0,0
nan,BEAUZAC,1,0.0,0,0,43,43BEAUZAC,43025,2016,0.0,0
nan,BRIOUDE,5,1.0,0,0,43,43BRIOUDE,43040,2016,0.0,0
nan,CRAPONNE SUR ARZON,0,1.0,0,0,43,43CRAPONNE SUR ARZON,43080,2016,0.0,0
nan,ESPALY SAINT MARCEL,0,1.0,0,0,43,43ESPALY SAINT MARCEL,43089,2016,0.0,0
nan,FONTANNES,0,1.0,0,0,43,43FONTANNES,43096,2016,0.0,0
nan,LANGEAC,1,0.0,0,0,43,43LANGEAC,43112,2016,0.0,0
nan,MONISTROL SUR LOIRE,3,1.0,0,0,43,43MONISTROL SUR LOIRE,43137,2016,0.0,0
nan,PUY EN VELAY,11,6.0,0,0,43,43PUY EN VELAY,43157,2016,0.0,0
nan,YSSINGEAUX,3,0.0,0,0,43,43YSSINGEAUX,43268,2016,0.0,0
Nantes,BASSE GOULAINE,1,0.0,0,0,44,44BASSE GOULAINE,44009,2016,0.0,0
nan,BATZ SUR MER,2,1.0,0,0,44,44BATZ SUR MER,44010,2016,0.0,0
nan,BLAIN,2,0.0,0,0,44,44BLAIN,44015,2016,0.0,0
nan,BOUAYE,1,0.0,0,0,44,44BOUAYE,44018,2016,0.0,0
nan,BOUGUENAIS,3,0.0,0,0,44,44BOUGUENAIS,44020,2016,0.0,0
nan,CARQUEFOU,7,2.0,0,0,44,44CARQUEFOU,44026,2016,0.0,0
nan,CHATEAUBRIANT,13,0.0,0,0,44,44CHATEAUBRIANT,44036,2016,0.0,0
nan,CORDEMAIS,1,0.0,0,0,44,44CORDEMAIS,44045,2016,0.0,0
nan,DERVAL,1,0.0,0,0,44,44DERVAL,44051,2016,0.0,0
nan,GUERANDE,5,2.0,0,0,44,44GUERANDE,44069,2016,0.0,0
nan,HAUTE GOULAINE,1,2.0,0,0,44,44HAUTE GOULAINE,44071,2016,0.0,0
nan,HERBIGNAC,1,0.0,0,0,44,44HERBIGNAC,44072,2016,0.0,0
nan,HERIC,1,0.0,0,0,44,44HERIC,44073,2016,0.0,0
nan,INDRE,1,2.0,0,0,44,44INDRE,44074,2016,0.0,0
nan,CHAPELLE SUR ERDRE,3,0.0,0,0,44,44CHAPELLE SUR ERDRE,44035,2016,0.0,0
nan,PLAINE SUR MER,2,1.0,0,0,44,44PLAINE SUR MER,44126,2016,0.0,0
nan,TURBALLE,3,4.0,0,0,44,44TURBALLE,44211,2016,0.0,0
nan,CELLIER,1,0.0,0,0,44,44CELLIER,44028,2016,0.0,0
nan,CROISIC,3,3.0,0,0,44,44CROISIC,44049,2016,0.0,0
nan,POULIGUEN,2,2.0,0,0,44,44POULIGUEN,44135,2016,0.0,0
nan,SORINIERES,2,0.0,0,0,44,44SORINIERES,44198,2016,0.0,0
nan,LIGNE,1,0.0,0,0,44,44LIGNE,44082,2016,0.0,0
nan,LOIREAUXENCE,1,0.0,0,0,44,44LOIREAUXENCE,44213,2016,0.0,0
nan,MESQUER,1,1.0,0,0,44,44MESQUER,44097,2016,0.0,0
nan,MISSILLAC,1,0.0,0,0,44,44MISSILLAC,44098,2016,0.0,0
nan,NOZAY,1,0.0,0,0,44,44NOZAY,44113,2016,0.0,0
nan,ORVAULT,5,2.0,0,0,44,44ORVAULT,44114,2016,0.0,0
nan,PIRIAC SUR MER,2,1.0,0,0,44,44PIRIAC SUR MER,44125,2016,0.0,0
nan,PONTCHATEAU,2,0.0,0,0,44,44PONTCHATEAU,44129,2016,0.0,0
